studentID,studentName,advisor_id,name,affiliation,role,building,location,link
U100070,Cameron Patel,7,Phung Colvin,"Aero, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100070,Cameron Patel,19,Linda Safer,Advises all SSHA transfer students.,Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100070,Cameron Patel,10,Ashley Guiterrez,"CSE, BioE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100070,Cameron Patel,18,Faustino Aguilar,"Temporarily advises non-first year, non-transfer students in Economics, Management and Business Economics",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100070,Cameron Patel,7,Phung Colvin,"Aero, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100070,Cameron Patel,13,Erica Robbins,"Advises Natural Sciences Transfer Students for all majors: BIO, BCHM, CHEM, DSC, EECB, ESS, MATH and PHYS",Director of Student Services,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100071,Morgan Anderson,14,Jenn Souza,"Advises non-first year students in Applied Mathematics, Chemistry, Data Sciences & Computing, Environmental Systems Science (admitted prior to Fall 2024), Physics, and Undeclared Natural Sciences Advises the minors in Applied Mathematics, Chemistry, Data Sciences & Computing, and Physics",Undergraduate Academic Advisor,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100071,Morgan Anderson,3,Hannah Escobar,UROC,Coordinator,SSB 216,Student Service Building,https://outlook.office365.com/book/UROCHannahEscobar@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100071,Morgan Anderson,2,Aliyah McGuire,UROC,Coordinator,SSB 231,Student Service Building,http://outlook.office365.com/owa/calendar/UROCCoordinatorAliyahMcGuire@merced.onmicrosoft.com/bookings/
U100071,Morgan Anderson,5,Valerie Anderson,UROC,Associate Director,SSB 233,Student Service Building,https://outlook.office365.com/owa/calendar/UROCValerieAnderson@merced.onmicrosoft.com/bookings/
U100071,Morgan Anderson,6,Patricia Soto,UROC,Director,SSB 223,Student Service Building,https://outlook.office.com/bookwithme/user/9c77ac53d1e44d28b70c7747cd963d13%40ucmerced.edu?anonymous&ismsaljsauthenabled=true
U100072,Jamie Wilson,6,Patricia Soto,UROC,Director,SSB 223,Student Service Building,https://outlook.office.com/bookwithme/user/9c77ac53d1e44d28b70c7747cd963d13%40ucmerced.edu?anonymous&ismsaljsauthenabled=true
U100072,Jamie Wilson,15,Chelsea Flannery,"Advises non-first year/non-transfer students last names A-G for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Career Support Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100072,Jamie Wilson,2,Aliyah McGuire,UROC,Coordinator,SSB 231,Student Service Building,http://outlook.office365.com/owa/calendar/UROCCoordinatorAliyahMcGuire@merced.onmicrosoft.com/bookings/
U100072,Jamie Wilson,22,Elizabeth Whitmyre,"Advises non-first year, non-transfer students in Cognitive Science and Undeclared SSHA. Advises all Degree Completion Program Students last names M-Z Secondary Academic Advisor for all continuing, non-transfer students in Psychology Temporarily advises non-first year, non-transfer students in Anthropology, Community Research and Service, Geospatial Technology, and World Heritage. Temporarily advises Degree Completion Program Students last names A-L",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100072,Jamie Wilson,22,Elizabeth Whitmyre,"Advises non-first year, non-transfer students in Cognitive Science and Undeclared SSHA. Advises all Degree Completion Program Students last names M-Z Secondary Academic Advisor for all continuing, non-transfer students in Psychology Temporarily advises non-first year, non-transfer students in Anthropology, Community Research and Service, Geospatial Technology, and World Heritage. Temporarily advises Degree Completion Program Students last names A-L",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100072,Jamie Wilson,1,Diana Hernandez Garcia,UROC,Coordinator,SSB 231,Student Service Building,http://outlook.office365.com/owa/calendar/UROCDianaHernandezGarcia@merced.onmicrosoft.com/bookings/
U100073,Skyler Brown,17,Maricela Melendrez,"Advises non-first year/non-transfer students last names P-Z for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100073,Skyler Brown,9,Pa Vang,"CE, EnvE, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100073,Skyler Brown,9,Pa Vang,"CE, EnvE, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100073,Skyler Brown,15,Chelsea Flannery,"Advises non-first year/non-transfer students last names A-G for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Career Support Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100073,Skyler Brown,10,Ashley Guiterrez,"CSE, BioE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100074,Quinn Davis,3,Hannah Escobar,UROC,Coordinator,SSB 216,Student Service Building,https://outlook.office365.com/book/UROCHannahEscobar@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100074,Quinn Davis,20,Valeria Salcedo Lomeli,"Advises non-first year, non-transfer students in Psychology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100074,Quinn Davis,4,Horacio Aguilar,UROC,Outreach Advisor,SSB 216,Student Service Building,https://outlook.office.com/book/UROCHoracioAguilar1@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100074,Quinn Davis,4,Horacio Aguilar,UROC,Outreach Advisor,SSB 216,Student Service Building,https://outlook.office.com/book/UROCHoracioAguilar1@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100074,Quinn Davis,18,Faustino Aguilar,"Temporarily advises non-first year, non-transfer students in Economics, Management and Business Economics",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100075,Taylor Perez,17,Maricela Melendrez,"Advises non-first year/non-transfer students last names P-Z for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100075,Taylor Perez,7,Phung Colvin,"Aero, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100075,Taylor Perez,1,Diana Hernandez Garcia,UROC,Coordinator,SSB 231,Student Service Building,http://outlook.office365.com/owa/calendar/UROCDianaHernandezGarcia@merced.onmicrosoft.com/bookings/
U100075,Taylor Perez,19,Linda Safer,Advises all SSHA transfer students.,Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100076,Cameron Harris,20,Valeria Salcedo Lomeli,"Advises non-first year, non-transfer students in Psychology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100076,Cameron Harris,23,Lauren Brackett,"Advises non-first year, non-transfer students in Critical Race and Ethnic Studies, Global Arts Studies, History, Philosophy, and Writing Studies. Temporarily advises non-first year, non-transfer students in Political Science & Sociology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100076,Cameron Harris,10,Ashley Guiterrez,"CSE, BioE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100076,Cameron Harris,4,Horacio Aguilar,UROC,Outreach Advisor,SSB 216,Student Service Building,https://outlook.office.com/book/UROCHoracioAguilar1@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100077,Kai Patel,14,Jenn Souza,"Advises non-first year students in Applied Mathematics, Chemistry, Data Sciences & Computing, Environmental Systems Science (admitted prior to Fall 2024), Physics, and Undeclared Natural Sciences Advises the minors in Applied Mathematics, Chemistry, Data Sciences & Computing, and Physics",Undergraduate Academic Advisor,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100077,Kai Patel,15,Chelsea Flannery,"Advises non-first year/non-transfer students last names A-G for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Career Support Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100077,Kai Patel,9,Pa Vang,"CE, EnvE, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100077,Kai Patel,7,Phung Colvin,"Aero, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100078,Casey Lee,23,Lauren Brackett,"Advises non-first year, non-transfer students in Critical Race and Ethnic Studies, Global Arts Studies, History, Philosophy, and Writing Studies. Temporarily advises non-first year, non-transfer students in Political Science & Sociology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100078,Casey Lee,12,Chi Yang ,"MIST, DSA, ChE,  MSE, CSE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100078,Casey Lee,11,Christina Mayo,"EE, UENGR, CSE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100078,Casey Lee,19,Linda Safer,Advises all SSHA transfer students.,Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100078,Casey Lee,17,Maricela Melendrez,"Advises non-first year/non-transfer students last names P-Z for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100078,Casey Lee,19,Linda Safer,Advises all SSHA transfer students.,Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100079,Avery Davis,20,Valeria Salcedo Lomeli,"Advises non-first year, non-transfer students in Psychology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100079,Avery Davis,16,Cynthia Granados,"Advises non-first year/non-transfer students last names H-O for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Student Transition Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100079,Avery Davis,17,Maricela Melendrez,"Advises non-first year/non-transfer students last names P-Z for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100079,Avery Davis,6,Patricia Soto,UROC,Director,SSB 223,Student Service Building,https://outlook.office.com/bookwithme/user/9c77ac53d1e44d28b70c7747cd963d13%40ucmerced.edu?anonymous&ismsaljsauthenabled=true
U100079,Avery Davis,8,Karla Gonzalez,BioE,Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100080,Riley Lopez,23,Lauren Brackett,"Advises non-first year, non-transfer students in Critical Race and Ethnic Studies, Global Arts Studies, History, Philosophy, and Writing Studies. Temporarily advises non-first year, non-transfer students in Political Science & Sociology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100080,Riley Lopez,20,Valeria Salcedo Lomeli,"Advises non-first year, non-transfer students in Psychology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100080,Riley Lopez,10,Ashley Guiterrez,"CSE, BioE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100080,Riley Lopez,8,Karla Gonzalez,BioE,Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100080,Riley Lopez,2,Aliyah McGuire,UROC,Coordinator,SSB 231,Student Service Building,http://outlook.office365.com/owa/calendar/UROCCoordinatorAliyahMcGuire@merced.onmicrosoft.com/bookings/
U100081,Robin Gonzalez,4,Horacio Aguilar,UROC,Outreach Advisor,SSB 216,Student Service Building,https://outlook.office.com/book/UROCHoracioAguilar1@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100081,Robin Gonzalez,2,Aliyah McGuire,UROC,Coordinator,SSB 231,Student Service Building,http://outlook.office365.com/owa/calendar/UROCCoordinatorAliyahMcGuire@merced.onmicrosoft.com/bookings/
U100081,Robin Gonzalez,20,Valeria Salcedo Lomeli,"Advises non-first year, non-transfer students in Psychology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100081,Robin Gonzalez,10,Ashley Guiterrez,"CSE, BioE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100081,Robin Gonzalez,11,Christina Mayo,"EE, UENGR, CSE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100081,Robin Gonzalez,4,Horacio Aguilar,UROC,Outreach Advisor,SSB 216,Student Service Building,https://outlook.office.com/book/UROCHoracioAguilar1@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100082,Cameron Lopez,2,Aliyah McGuire,UROC,Coordinator,SSB 231,Student Service Building,http://outlook.office365.com/owa/calendar/UROCCoordinatorAliyahMcGuire@merced.onmicrosoft.com/bookings/
U100082,Cameron Lopez,19,Linda Safer,Advises all SSHA transfer students.,Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100082,Cameron Lopez,17,Maricela Melendrez,"Advises non-first year/non-transfer students last names P-Z for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100082,Cameron Lopez,13,Erica Robbins,"Advises Natural Sciences Transfer Students for all majors: BIO, BCHM, CHEM, DSC, EECB, ESS, MATH and PHYS",Director of Student Services,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100082,Cameron Lopez,15,Chelsea Flannery,"Advises non-first year/non-transfer students last names A-G for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Career Support Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100083,Taylor Patel,4,Horacio Aguilar,UROC,Outreach Advisor,SSB 216,Student Service Building,https://outlook.office.com/book/UROCHoracioAguilar1@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100083,Taylor Patel,15,Chelsea Flannery,"Advises non-first year/non-transfer students last names A-G for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Career Support Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100083,Taylor Patel,4,Horacio Aguilar,UROC,Outreach Advisor,SSB 216,Student Service Building,https://outlook.office.com/book/UROCHoracioAguilar1@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100083,Taylor Patel,12,Chi Yang ,"MIST, DSA, ChE,  MSE, CSE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100083,Taylor Patel,16,Cynthia Granados,"Advises non-first year/non-transfer students last names H-O for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Student Transition Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100083,Taylor Patel,16,Cynthia Granados,"Advises non-first year/non-transfer students last names H-O for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Student Transition Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100084,Robin Harris,7,Phung Colvin,"Aero, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100084,Robin Harris,15,Chelsea Flannery,"Advises non-first year/non-transfer students last names A-G for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Career Support Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100084,Robin Harris,18,Faustino Aguilar,"Temporarily advises non-first year, non-transfer students in Economics, Management and Business Economics",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100084,Robin Harris,9,Pa Vang,"CE, EnvE, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100085,Robin Kim,15,Chelsea Flannery,"Advises non-first year/non-transfer students last names A-G for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Career Support Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100085,Robin Kim,4,Horacio Aguilar,UROC,Outreach Advisor,SSB 216,Student Service Building,https://outlook.office.com/book/UROCHoracioAguilar1@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100085,Robin Kim,16,Cynthia Granados,"Advises non-first year/non-transfer students last names H-O for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Student Transition Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100085,Robin Kim,21,Carolyn Barranco,"Advises non-first year, non-transfer students in English, Public Health, Spanish, American Studies, and Chicano/a Studies. ",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100085,Robin Kim,16,Cynthia Granados,"Advises non-first year/non-transfer students last names H-O for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Student Transition Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100085,Robin Kim,4,Horacio Aguilar,UROC,Outreach Advisor,SSB 216,Student Service Building,https://outlook.office.com/book/UROCHoracioAguilar1@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100086,Alex Nguyen,18,Faustino Aguilar,"Temporarily advises non-first year, non-transfer students in Economics, Management and Business Economics",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100086,Alex Nguyen,23,Lauren Brackett,"Advises non-first year, non-transfer students in Critical Race and Ethnic Studies, Global Arts Studies, History, Philosophy, and Writing Studies. Temporarily advises non-first year, non-transfer students in Political Science & Sociology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100086,Alex Nguyen,16,Cynthia Granados,"Advises non-first year/non-transfer students last names H-O for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Student Transition Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100086,Alex Nguyen,20,Valeria Salcedo Lomeli,"Advises non-first year, non-transfer students in Psychology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100086,Alex Nguyen,20,Valeria Salcedo Lomeli,"Advises non-first year, non-transfer students in Psychology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100087,Morgan Harris,16,Cynthia Granados,"Advises non-first year/non-transfer students last names H-O for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Student Transition Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100087,Morgan Harris,17,Maricela Melendrez,"Advises non-first year/non-transfer students last names P-Z for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100087,Morgan Harris,10,Ashley Guiterrez,"CSE, BioE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100087,Morgan Harris,3,Hannah Escobar,UROC,Coordinator,SSB 216,Student Service Building,https://outlook.office365.com/book/UROCHannahEscobar@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100087,Morgan Harris,19,Linda Safer,Advises all SSHA transfer students.,Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100087,Morgan Harris,16,Cynthia Granados,"Advises non-first year/non-transfer students last names H-O for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Student Transition Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100088,Casey Anderson,23,Lauren Brackett,"Advises non-first year, non-transfer students in Critical Race and Ethnic Studies, Global Arts Studies, History, Philosophy, and Writing Studies. Temporarily advises non-first year, non-transfer students in Political Science & Sociology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100088,Casey Anderson,10,Ashley Guiterrez,"CSE, BioE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100088,Casey Anderson,21,Carolyn Barranco,"Advises non-first year, non-transfer students in English, Public Health, Spanish, American Studies, and Chicano/a Studies. ",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100088,Casey Anderson,10,Ashley Guiterrez,"CSE, BioE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100089,Skyler White,10,Ashley Guiterrez,"CSE, BioE",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100089,Skyler White,9,Pa Vang,"CE, EnvE, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100089,Skyler White,3,Hannah Escobar,UROC,Coordinator,SSB 216,Student Service Building,https://outlook.office365.com/book/UROCHannahEscobar@merced.onmicrosoft.com/?ismsaljsauthenabled=true
U100089,Skyler White,2,Aliyah McGuire,UROC,Coordinator,SSB 231,Student Service Building,http://outlook.office365.com/owa/calendar/UROCCoordinatorAliyahMcGuire@merced.onmicrosoft.com/bookings/
U100089,Skyler White,22,Elizabeth Whitmyre,"Advises non-first year, non-transfer students in Cognitive Science and Undeclared SSHA. Advises all Degree Completion Program Students last names M-Z Secondary Academic Advisor for all continuing, non-transfer students in Psychology Temporarily advises non-first year, non-transfer students in Anthropology, Community Research and Service, Geospatial Technology, and World Heritage. Temporarily advises Degree Completion Program Students last names A-L",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100090,Alex Anderson,2,Aliyah McGuire,UROC,Coordinator,SSB 231,Student Service Building,http://outlook.office365.com/owa/calendar/UROCCoordinatorAliyahMcGuire@merced.onmicrosoft.com/bookings/
U100090,Alex Anderson,18,Faustino Aguilar,"Temporarily advises non-first year, non-transfer students in Economics, Management and Business Economics",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100090,Alex Anderson,18,Faustino Aguilar,"Temporarily advises non-first year, non-transfer students in Economics, Management and Business Economics",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100090,Alex Anderson,13,Erica Robbins,"Advises Natural Sciences Transfer Students for all majors: BIO, BCHM, CHEM, DSC, EECB, ESS, MATH and PHYS",Director of Student Services,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100090,Alex Anderson,9,Pa Vang,"CE, EnvE, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100090,Alex Anderson,9,Pa Vang,"CE, EnvE, ME",Advisor,SE2 315,School of Engineering 2,https://engr-advising.ucmerced.edu/see-my-advisor/walk-ins
U100091,Riley Brown,23,Lauren Brackett,"Advises non-first year, non-transfer students in Critical Race and Ethnic Studies, Global Arts Studies, History, Philosophy, and Writing Studies. Temporarily advises non-first year, non-transfer students in Political Science & Sociology.",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100091,Riley Brown,5,Valerie Anderson,UROC,Associate Director,SSB 233,Student Service Building,https://outlook.office365.com/owa/calendar/UROCValerieAnderson@merced.onmicrosoft.com/bookings/
U100091,Riley Brown,19,Linda Safer,Advises all SSHA transfer students.,Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100091,Riley Brown,18,Faustino Aguilar,"Temporarily advises non-first year, non-transfer students in Economics, Management and Business Economics",Advisor,COB1 204,Classroom and Office Building 1,https://ssha-advising.ucmerced.edu/meet-your-advisor/walk-in-hours
U100091,Riley Brown,2,Aliyah McGuire,UROC,Coordinator,SSB 231,Student Service Building,http://outlook.office365.com/owa/calendar/UROCCoordinatorAliyahMcGuire@merced.onmicrosoft.com/bookings/
U100091,Riley Brown,15,Chelsea Flannery,"Advises non-first year/non-transfer students last names A-G for Biological Sciences, Evolution Ecology & Conservation Biology and Environmental Systems Science (admitted since Fall 2024)",Undergraduate Academic Advisor & Career Support Coordinator,SE1 270,School of Engineering 1,https://ns-advising.ucmerced.edu/meet-your-advisor/advisor-walk-ins
U100092,Sam Brown,6,Patricia Soto,UROC,Director,SSB 223,Student Service Building,https://outlook.office.com/bookwithme/user/9c77ac53d1e44d28b70c7747cd963d13%40ucmerced.edu?anonymous&ismsaljsauthenabled=true
U100092,Sam Brown,5,Valerie Anderson,UROC,Associate Director,SSB 233,Student Service Building,https://outlook.office365.com/owa/calendar/UROCValerieAnderson@merced.onmicrosoft.com/bookings/
