studentID|studentName|Support ID|Support Service|Service Name|Department|Building|Location|Week Day|Start Time|End Time|Link
U100091|Riley Brown|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100091|Riley Brown|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100091|Riley Brown|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100091|Riley Brown|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100091|Riley Brown|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100092|Sam Brown|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100092|Sam Brown|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100092|Sam Brown|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100092|Sam Brown|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100093|Taylor Clark|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100093|Taylor Clark|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100093|Taylor Clark|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100093|Taylor Clark|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100093|Taylor Clark|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100094|Jordan Jackson|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100094|Jordan Jackson|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100094|Jordan Jackson|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100094|Jordan Jackson|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100095|Jamie Clark|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100095|Jamie Clark|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100095|Jamie Clark|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100095|Jamie Clark|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100096|Kai Brown|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100096|Kai Brown|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100096|Kai Brown|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100096|Kai Brown|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100097|Drew Kim|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100097|Drew Kim|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100097|Drew Kim|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100097|Drew Kim|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100097|Drew Kim|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100098|Logan Thomas|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100098|Logan Thomas|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100098|Logan Thomas|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100098|Logan Thomas|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100099|Logan Martinez|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100099|Logan Martinez|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100099|Logan Martinez|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100099|Logan Martinez|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100100|Kai Garcia|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100100|Kai Garcia|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100100|Kai Garcia|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100100|Kai Garcia|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
